,id,file,emotion_id,emotion,phase
884,D05E03P009S17T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S17T03.flac,3,Surprise,2
885,D05E00P113S11T01,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P113S11T01.flac,0,Neutral,2
886,D05E02P001S14T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P001S14T01.flac,2,Sadness,1
887,D05E05P009S06T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S06T01.flac,5,Anger,2
888,D05E01P110S06T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P110S06T01.flac,1,Happiness,1
889,D05E01P109S12T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P109S12T02.flac,1,Happiness,2
890,D05E00P104S06T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S06T01.flac,0,Neutral,1
891,D05E03P003S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S11T01.flac,3,Surprise,1
892,D05E02P101S04T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P101S04T01.flac,2,Sadness,1
893,D05E02P102S05T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S05T02.flac,2,Sadness,2
894,D05E03P101S10T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S10T01.flac,3,Surprise,1
895,D05E03P001S08T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S08T01.flac,3,Surprise,1
896,D05E00P102S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S12T01.flac,0,Neutral,1
897,D05E00P112S16T01,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P112S16T01.flac,0,Neutral,2
898,D05E00P101S17T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S17T02.flac,0,Neutral,2
899,D05E00P003S18T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P003S18T03.flac,0,Neutral,2
900,D05E03P004S06T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S06T03.flac,3,Surprise,2
901,D05E02P110S09T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S09T02.flac,2,Sadness,2
902,D05E01P002S08T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P002S08T01.flac,1,Happiness,1
903,D05E03P009S16T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S16T01.flac,3,Surprise,1
904,D05E00P004S09T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S09T01.flac,0,Neutral,1
905,D05E01P003S16T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P003S16T01.flac,1,Happiness,1
906,D05E00P003S06T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S06T01.flac,0,Neutral,1
907,D05E00P005S12T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P005S12T02.flac,0,Neutral,2
908,D05E02P005S14T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P005S14T01.flac,2,Sadness,1
909,D05E04P003S09T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S09T01.flac,4,Questioning,1
910,D05E05P101S11T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S11T02.flac,5,Anger,2
911,D05E02P110S09T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S09T03.flac,2,Sadness,2
912,D05E05P005S18T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S18T01.flac,5,Anger,2
913,D05E03P102S16T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S16T02.flac,3,Surprise,2
914,D05E02P006S11T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P006S11T01.flac,2,Sadness,1
915,D05E02P009S10T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S10T02.flac,2,Sadness,2
916,D05E02P007S13T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P007S13T01.flac,2,Sadness,1
917,D05E01P109S17T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P109S17T02.flac,1,Happiness,2
918,D05E05P004S11T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S11T02.flac,5,Anger,2
919,D05E00P003S01T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S01T01.flac,0,Neutral,1
920,D05E01P001S05T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P001S05T01.flac,1,Happiness,1
921,D05E01P006S09T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P006S09T01.flac,1,Happiness,1
922,D05E01P101S09T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P101S09T02.flac,1,Happiness,2
923,D05E01P010S08T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P010S08T01.flac,1,Happiness,1
924,D05E05P008S05T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P008S05T02.flac,5,Anger,2
925,D05E00P009S12T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P009S12T03.flac,0,Neutral,2
926,D05E04P108S06T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S06T01.flac,4,Questioning,1
927,D05E05P006S18T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S18T01.flac,5,Anger,2
928,D05E00P110S10T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P110S10T03.flac,0,Neutral,2
929,D05E05P109S11T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S11T01.flac,5,Anger,2
930,D05E01P009S09T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P009S09T02.flac,1,Happiness,2
931,D05E03P105S16T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S16T01.flac,3,Surprise,1
932,D05E02P113S18T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S18T02.flac,2,Sadness,2
933,D05E05P113S06T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P113S06T01.flac,5,Anger,2
934,D05E03P113S05T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S05T02.flac,3,Surprise,2
935,D05E00P110S08T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S08T01.flac,0,Neutral,1
936,D05E00P105S13T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S13T01.flac,0,Neutral,1
937,D05E01P111S05T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P111S05T01.flac,1,Happiness,2
938,D05E01P107S05T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P107S05T01.flac,1,Happiness,1
939,D05E03P007S15T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S15T01.flac,3,Surprise,1
940,D05E05P101S18T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S18T02.flac,5,Anger,2
941,D05E01P004S18T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P004S18T03.flac,1,Happiness,2
942,D05E01P003S17T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P003S17T03.flac,1,Happiness,2
943,D05E03P005S16T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S16T02.flac,3,Surprise,2
944,D05E02P112S15T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S15T02.flac,2,Sadness,2
945,D05E00P104S13T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S13T01.flac,0,Neutral,1
946,D05E03P004S06T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S06T02.flac,3,Surprise,2
947,D05E04P010S08T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S08T01.flac,4,Questioning,1
948,D05E01P111S07T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P111S07T02.flac,1,Happiness,2
949,D05E03P112S16T01,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S16T01.flac,3,Surprise,2
950,D05E04P006S15T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S15T01.flac,4,Questioning,1
951,D05E00P108S11T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S11T01.flac,0,Neutral,1
952,D05E02P001S03T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P001S03T01.flac,2,Sadness,1
953,D05E02P001S05T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P001S05T01.flac,2,Sadness,1
954,D05E03P101S18T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S18T02.flac,3,Surprise,2
955,D05E02P009S15T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P009S15T01.flac,2,Sadness,1
956,D05E00P102S05T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S05T01.flac,0,Neutral,1
957,D05E03P108S12T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S12T01.flac,3,Surprise,1
958,D05E00P106S04T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S04T01.flac,0,Neutral,1
959,D05E03P105S03T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S03T01.flac,3,Surprise,1
960,D05E00P105S05T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S05T01.flac,0,Neutral,1
961,D05E01P110S13T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P110S13T01.flac,1,Happiness,1
962,D05E05P001S17T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P001S17T01.flac,5,Anger,2
963,D05E02P004S15T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S15T02.flac,2,Sadness,2
964,D05E00P009S16T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S16T01.flac,0,Neutral,1
965,D05E01P102S05T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P102S05T02.flac,1,Happiness,2
966,D05E02P103S05T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P103S05T01.flac,2,Sadness,1
967,D05E00P008S08T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S08T01.flac,0,Neutral,1
968,D05E00P101S05T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S05T02.flac,0,Neutral,2
969,D05E02P008S09T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S09T03.flac,2,Sadness,2
970,D05E01P102S15T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P102S15T03.flac,1,Happiness,2
971,D05E02P112S12T01,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S12T01.flac,2,Sadness,2
972,D05E00P102S11T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P102S11T03.flac,0,Neutral,2
973,D05E05P113S09T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P113S09T02.flac,5,Anger,2
974,D05E00P103S01T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S01T01.flac,0,Neutral,1
975,D05E03P109S13T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S13T01.flac,3,Surprise,1
976,D05E00P005S16T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S16T01.flac,0,Neutral,1
977,D05E01P005S12T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P005S12T03.flac,1,Happiness,2
978,D05E00P004S01T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S01T01.flac,0,Neutral,1
979,D05E02P105S14T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P105S14T01.flac,2,Sadness,1
980,D05E03P109S06T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S06T01.flac,3,Surprise,1
981,D05E03P003S03T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S03T01.flac,3,Surprise,1
982,D05E04P007S05T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S05T01.flac,4,Questioning,1
983,D05E01P004S05T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P004S05T02.flac,1,Happiness,2
984,D05E03P003S18T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S18T02.flac,3,Surprise,2
985,D05E00P002S01T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S01T01.flac,0,Neutral,1
986,D05E02P112S08T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S08T02.flac,2,Sadness,2
987,D05E01P111S08T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P111S08T01.flac,1,Happiness,2
988,D05E03P010S04T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P010S04T01.flac,3,Surprise,1
989,D05E00P003S10T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P003S10T02.flac,0,Neutral,2
990,D05E03P004S07T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S07T02.flac,3,Surprise,2
991,D05E01P111S06T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P111S06T02.flac,1,Happiness,2
992,D05E00P103S02T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S02T01.flac,0,Neutral,1
993,D05E02P009S06T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S06T02.flac,2,Sadness,2
994,D05E00P010S07T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S07T01.flac,0,Neutral,1
995,D05E04P009S02T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S02T01.flac,4,Questioning,1
996,D05E05P004S10T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S10T02.flac,5,Anger,2
997,D05E02P003S05T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P003S05T01.flac,2,Sadness,1
998,D05E03P002S10T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S10T01.flac,3,Surprise,1
999,D05E01P109S16T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P109S16T03.flac,1,Happiness,2
1000,D05E00P106S14T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S14T01.flac,0,Neutral,1
1001,D05E03P111S16T01,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S16T01.flac,3,Surprise,2
1002,D05E05P109S10T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S10T02.flac,5,Anger,2
1003,D05E02P104S11T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P104S11T01.flac,2,Sadness,1
1004,D05E02P009S12T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P009S12T01.flac,2,Sadness,1
1005,D05E02P003S09T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P003S09T01.flac,2,Sadness,1
1006,D05E02P108S03T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P108S03T01.flac,2,Sadness,1
1007,D05E01P102S06T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P102S06T03.flac,1,Happiness,2
1008,D05E01P113S05T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P113S05T01.flac,1,Happiness,2
1009,D05E00P006S10T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P006S10T02.flac,0,Neutral,2
1010,D05E03P106S16T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S16T01.flac,3,Surprise,1
1011,D05E02P110S15T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S15T03.flac,2,Sadness,2
1012,D05E03P101S17T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S17T03.flac,3,Surprise,2
1013,D05E01P004S17T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P004S17T02.flac,1,Happiness,2
1014,D05E02P005S15T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P005S15T01.flac,2,Sadness,1
1015,D05E01P006S17T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P006S17T03.flac,1,Happiness,2
1016,D05E02P008S05T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S05T02.flac,2,Sadness,2
1017,D05E02P006S10T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S10T03.flac,2,Sadness,2
1018,D05E00P003S07T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P003S07T03.flac,0,Neutral,2
1019,D05E04P004S11T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S11T01.flac,4,Questioning,1
1020,D05E03P106S14T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S14T01.flac,3,Surprise,1
1021,D05E03P005S15T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S15T02.flac,3,Surprise,2
1022,D05E01P006S11T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P006S11T03.flac,1,Happiness,2
1023,D05E05P102S09T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S09T01.flac,5,Anger,2
1024,D05E03P110S10T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S10T02.flac,3,Surprise,2
1025,D05E00P101S09T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S09T03.flac,0,Neutral,2
1026,D05E03P005S05T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S05T03.flac,3,Surprise,2
1027,D05E02P102S12T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S12T02.flac,2,Sadness,2
1028,D05E02P109S07T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P109S07T01.flac,2,Sadness,1
1029,D05E01P008S05T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P008S05T01.flac,1,Happiness,1
1030,D05E02P009S05T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S05T03.flac,2,Sadness,2
1031,D05E01P105S15T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P105S15T01.flac,1,Happiness,1
1032,D05E05P003S17T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P003S17T01.flac,5,Anger,2
1033,D05E00P109S06T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P109S06T02.flac,0,Neutral,2
1034,D05E03P109S12T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S12T02.flac,3,Surprise,2
1035,D05E00P101S13T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S13T01.flac,0,Neutral,1
1036,D05E02P008S10T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S10T02.flac,2,Sadness,2
1037,D05E05P109S09T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S09T01.flac,5,Anger,2
1038,D05E03P102S09T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S09T03.flac,3,Surprise,2
1039,D05E02P008S15T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S15T02.flac,2,Sadness,2
1040,D05E01P102S01T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P102S01T01.flac,1,Happiness,1
1041,D05E03P004S18T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S18T03.flac,3,Surprise,2
1042,D05E04P010S11T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S11T01.flac,4,Questioning,1
1043,D05E03P108S06T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S06T01.flac,3,Surprise,1
1044,D05E04P008S14T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P008S14T01.flac,4,Questioning,1
1045,D05E05P009S11T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S11T02.flac,5,Anger,2
1046,D05E01P004S15T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P004S15T02.flac,1,Happiness,2
1047,D05E01P113S11T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P113S11T02.flac,1,Happiness,2
1048,D05E01P006S07T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P006S07T03.flac,1,Happiness,2
1049,D05E04P110S11T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S11T01.flac,4,Questioning,1
1050,D05E01P003S11T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P003S11T01.flac,1,Happiness,1
1051,D05E00P102S07T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S07T01.flac,0,Neutral,1
1052,D05E01P113S11T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P113S11T01.flac,1,Happiness,2
1053,D05E01P113S17T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P113S17T01.flac,1,Happiness,2
1054,D05E02P110S11T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S11T03.flac,2,Sadness,2
1055,D05E00P008S09T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S09T01.flac,0,Neutral,1
1056,D05E02P003S16T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S16T02.flac,2,Sadness,2
1057,D05E04P107S01T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P107S01T01.flac,4,Questioning,1
1058,D05E01P102S11T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P102S11T03.flac,1,Happiness,2
1059,D05E03P101S11T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S11T03.flac,3,Surprise,2
1060,D05E01P006S06T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P006S06T02.flac,1,Happiness,2
1061,D05E03P006S05T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S05T02.flac,3,Surprise,2
1062,D05E04P109S01T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P109S01T01.flac,4,Questioning,1
1063,D05E05P111S10T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S10T01.flac,5,Anger,2
1064,D05E00P006S15T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P006S15T03.flac,0,Neutral,2
1065,D05E03P101S07T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S07T02.flac,3,Surprise,2
1066,D05E05P009S06T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S06T02.flac,5,Anger,2
1067,D05E04P105S12T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P105S12T01.flac,4,Questioning,1
1068,D05E03P003S04T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S04T01.flac,3,Surprise,1
1069,D05E02P003S16T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S16T03.flac,2,Sadness,2
1070,D05E00P001S11T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S11T01.flac,0,Neutral,1
1071,D05E03P102S13T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S13T01.flac,3,Surprise,1
1072,D05E00P009S15T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P009S15T03.flac,0,Neutral,2
1073,D05E05P110S07T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S07T01.flac,5,Anger,2
1074,D05E00P109S16T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P109S16T02.flac,0,Neutral,2
1075,D05E02P008S05T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S05T03.flac,2,Sadness,2
1076,D05E05P110S05T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S05T02.flac,5,Anger,2
1077,D05E03P006S11T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S11T02.flac,3,Surprise,2
1078,D05E00P006S18T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P006S18T02.flac,0,Neutral,2
1079,D05E03P001S18T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S18T03.flac,3,Surprise,2
1080,D05E05P006S11T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S11T02.flac,5,Anger,2
1081,D05E01P101S18T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P101S18T02.flac,1,Happiness,2
1082,D05E00P006S16T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P006S16T02.flac,0,Neutral,2
1083,D05E01P009S12T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P009S12T01.flac,1,Happiness,1
1084,D05E05P110S09T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S09T01.flac,5,Anger,2
1085,D05E02P101S08T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S08T02.flac,2,Sadness,2
1086,D05E02P111S08T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S08T02.flac,2,Sadness,2
1087,D05E01P109S05T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P109S05T01.flac,1,Happiness,1
1088,D05E01P009S09T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P009S09T03.flac,1,Happiness,2
1089,D05E00P008S15T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P008S15T02.flac,0,Neutral,2
1090,D05E02P009S09T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S09T02.flac,2,Sadness,2
1091,D05E02P108S09T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P108S09T01.flac,2,Sadness,1
1092,D05E02P007S01T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P007S01T01.flac,2,Sadness,1
1093,D05E03P107S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S11T01.flac,3,Surprise,1
1094,D05E05P101S12T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S12T01.flac,5,Anger,2
1095,D05E04P110S06T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S06T01.flac,4,Questioning,1
1096,D05E04P102S05T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P102S05T01.flac,4,Questioning,1
1097,D05E02P105S03T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P105S03T01.flac,2,Sadness,1
1098,D05E03P102S18T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S18T03.flac,3,Surprise,2
1099,D05E04P101S06T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S06T01.flac,4,Questioning,1
1100,D05E00P009S06T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S06T01.flac,0,Neutral,1
1101,D05E02P111S09T01,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S09T01.flac,2,Sadness,2
1102,D05E01P001S08T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P001S08T03.flac,1,Happiness,2
1103,D05E00P101S15T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S15T02.flac,0,Neutral,2
1104,D05E00P102S18T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P102S18T02.flac,0,Neutral,2
1105,D05E05P005S07T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S07T02.flac,5,Anger,2
1106,D05E00P006S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S12T01.flac,0,Neutral,1
1107,D05E00P113S15T01,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P113S15T01.flac,0,Neutral,2
1108,D05E05P110S15T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S15T02.flac,5,Anger,2
1109,D05E02P101S12T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S12T02.flac,2,Sadness,2
1110,D05E03P001S13T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S13T01.flac,3,Surprise,1
