,id,file,emotion_id,emotion,phase
2845,D05E00P007S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S12T01.flac,0,Neutral,1
2846,D05E02P005S15T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S15T03.flac,2,Sadness,2
2847,D05E03P008S05T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S05T02.flac,3,Surprise,2
2848,D05E01P101S11T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P101S11T03.flac,1,Happiness,2
2849,D05E00P102S15T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P102S15T03.flac,0,Neutral,2
2850,D05E00P003S17T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P003S17T02.flac,0,Neutral,2
2851,D05E04P103S12T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S12T01.flac,4,Questioning,1
2852,D05E01P008S09T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P008S09T01.flac,1,Happiness,1
2853,D05E00P010S14T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S14T01.flac,0,Neutral,1
2854,D05E03P001S15T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S15T02.flac,3,Surprise,2
2855,D05E03P113S09T01,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S09T01.flac,3,Surprise,2
2856,D05E04P006S05T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S05T01.flac,4,Questioning,1
2857,D05E01P004S10T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P004S10T02.flac,1,Happiness,2
2858,D05E00P008S11T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P008S11T03.flac,0,Neutral,2
2859,D05E01P005S13T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P005S13T01.flac,1,Happiness,1
2860,D05E03P110S08T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S08T01.flac,3,Surprise,1
2861,D05E04P103S05T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S05T01.flac,4,Questioning,1
2862,D05E01P005S01T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P005S01T01.flac,1,Happiness,1
2863,D05E03P103S15T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P103S15T01.flac,3,Surprise,1
2864,D05E00P102S15T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S15T01.flac,0,Neutral,1
2865,D05E00P102S11T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S11T01.flac,0,Neutral,1
2866,D05E00P005S05T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P005S05T03.flac,0,Neutral,2
2867,D05E05P006S08T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S08T02.flac,5,Anger,2
2868,D05E00P002S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S12T01.flac,0,Neutral,1
2869,D05E03P005S06T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S06T03.flac,3,Surprise,2
2870,D05E01P111S18T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P111S18T01.flac,1,Happiness,2
2871,D05E04P007S04T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S04T01.flac,4,Questioning,1
2872,D05E02P107S09T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P107S09T01.flac,2,Sadness,1
2873,D05E01P104S01T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P104S01T01.flac,1,Happiness,1
2874,D05E04P003S11T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S11T01.flac,4,Questioning,1
2875,D05E00P009S10T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P009S10T02.flac,0,Neutral,2
2876,D05E03P003S12T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S12T03.flac,3,Surprise,2
2877,D05E05P111S17T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S17T01.flac,5,Anger,2
2878,D05E02P003S12T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P003S12T01.flac,2,Sadness,1
2879,D05E03P104S03T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P104S03T01.flac,3,Surprise,1
2880,D05E04P002S13T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S13T01.flac,4,Questioning,1
2881,D05E00P005S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S12T01.flac,0,Neutral,1
2882,D05E03P005S12T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S12T02.flac,3,Surprise,2
2883,D05E03P101S09T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S09T02.flac,3,Surprise,2
2884,D05E03P007S02T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S02T01.flac,3,Surprise,1
2885,D05E00P109S10T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S10T01.flac,0,Neutral,1
2886,D05E01P101S07T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P101S07T02.flac,1,Happiness,2
2887,D05E00P001S16T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P001S16T03.flac,0,Neutral,2
2888,D05E01P004S07T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P004S07T02.flac,1,Happiness,2
2889,D05E02P003S04T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P003S04T01.flac,2,Sadness,1
2890,D05E01P009S17T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P009S17T03.flac,1,Happiness,2
2891,D05E01P004S16T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P004S16T03.flac,1,Happiness,2
2892,D05E03P110S06T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S06T01.flac,3,Surprise,1
2893,D05E03P101S07T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S07T01.flac,3,Surprise,1
2894,D05E02P105S10T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P105S10T01.flac,2,Sadness,1
2895,D05E00P006S07T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P006S07T03.flac,0,Neutral,2
2896,D05E02P004S14T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P004S14T01.flac,2,Sadness,1
2897,D05E00P111S10T01,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P111S10T01.flac,0,Neutral,2
2898,D05E05P109S15T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S15T01.flac,5,Anger,2
2899,D05E05P102S11T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S11T01.flac,5,Anger,2
2900,D05E03P005S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S11T01.flac,3,Surprise,1
2901,D05E01P006S10T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P006S10T01.flac,1,Happiness,1
2902,D05E02P113S11T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S11T02.flac,2,Sadness,2
2903,D05E00P103S14T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S14T01.flac,0,Neutral,1
2904,D05E00P112S07T01,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P112S07T01.flac,0,Neutral,2
2905,D05E00P107S05T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S05T01.flac,0,Neutral,1
2906,D05E02P009S05T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P009S05T01.flac,2,Sadness,1
2907,D05E03P005S08T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S08T02.flac,3,Surprise,2
2908,D05E02P001S15T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S15T02.flac,2,Sadness,2
2909,D05E03P003S08T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S08T01.flac,3,Surprise,1
2910,D05E04P004S09T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S09T01.flac,4,Questioning,1
2911,D05E03P009S10T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S10T01.flac,3,Surprise,1
2912,D05E00P008S05T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S05T01.flac,0,Neutral,1
2913,D05E00P112S15T01,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P112S15T01.flac,0,Neutral,2
2914,D05E00P110S09T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S09T01.flac,0,Neutral,1
2915,D05E02P104S03T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P104S03T01.flac,2,Sadness,1
2916,D05E05P111S07T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S07T01.flac,5,Anger,2
2917,D05E00P005S04T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S04T01.flac,0,Neutral,1
2918,D05E02P110S16T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S16T02.flac,2,Sadness,2
2919,D05E00P107S04T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S04T01.flac,0,Neutral,1
2920,D05E05P008S17T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P008S17T01.flac,5,Anger,2
2921,D05E00P002S16T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S16T01.flac,0,Neutral,1
2922,D05E04P101S16T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S16T01.flac,4,Questioning,1
2923,D05E03P009S09T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S09T01.flac,3,Surprise,1
2924,D05E03P004S08T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P004S08T01.flac,3,Surprise,1
2925,D05E04P005S14T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P005S14T01.flac,4,Questioning,1
2926,D05E03P109S09T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S09T02.flac,3,Surprise,2
2927,D05E04P005S10T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P005S10T01.flac,4,Questioning,1
2928,D05E01P009S12T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P009S12T03.flac,1,Happiness,2
2929,D05E03P110S15T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S15T03.flac,3,Surprise,2
2930,D05E02P007S08T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P007S08T01.flac,2,Sadness,1
2931,D05E00P110S09T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P110S09T03.flac,0,Neutral,2
2932,D05E05P006S17T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S17T01.flac,5,Anger,2
2933,D05E01P109S07T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P109S07T01.flac,1,Happiness,1
2934,D05E02P006S10T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S10T02.flac,2,Sadness,2
2935,D05E02P101S06T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S06T02.flac,2,Sadness,2
2936,D05E03P110S05T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S05T02.flac,3,Surprise,2
2937,D05E00P003S10T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S10T01.flac,0,Neutral,1
2938,D05E01P004S07T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P004S07T01.flac,1,Happiness,1
2939,D05E01P106S16T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P106S16T01.flac,1,Happiness,1
2940,D05E05P102S12T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S12T01.flac,5,Anger,2
2941,D05E02P108S01T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P108S01T01.flac,2,Sadness,1
2942,D05E01P103S02T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P103S02T01.flac,1,Happiness,1
2943,D05E01P109S11T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P109S11T03.flac,1,Happiness,2
2944,D05E03P005S05T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S05T02.flac,3,Surprise,2
2945,D05E01P109S01T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P109S01T01.flac,1,Happiness,1
2946,D05E05P003S17T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P003S17T02.flac,5,Anger,2
2947,D05E00P101S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S12T01.flac,0,Neutral,1
2948,D05E04P104S05T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S05T01.flac,4,Questioning,1
2949,D05E01P008S09T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P008S09T03.flac,1,Happiness,2
2950,D05E01P103S10T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P103S10T01.flac,1,Happiness,1
2951,D05E04P003S15T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S15T01.flac,4,Questioning,1
2952,D05E04P104S01T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S01T01.flac,4,Questioning,1
2953,D05E03P106S15T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S15T01.flac,3,Surprise,1
2954,D05E04P110S13T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S13T01.flac,4,Questioning,1
2955,D05E01P010S04T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P010S04T01.flac,1,Happiness,1
2956,D05E03P005S11T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S11T03.flac,3,Surprise,2
2957,D05E01P005S05T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P005S05T02.flac,1,Happiness,2
2958,D05E03P005S02T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S02T01.flac,3,Surprise,1
2959,D05E02P101S12T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S12T03.flac,2,Sadness,2
2960,D05E01P002S09T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P002S09T01.flac,1,Happiness,1
2961,D05E00P103S09T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S09T01.flac,0,Neutral,1
2962,D05E04P003S08T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S08T01.flac,4,Questioning,1
2963,D05E00P003S06T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P003S06T03.flac,0,Neutral,2
2964,D05E01P112S18T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P112S18T02.flac,1,Happiness,2
2965,D05E03P008S18T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S18T03.flac,3,Surprise,2
2966,D05E05P110S17T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S17T02.flac,5,Anger,2
2967,D05E00P111S09T01,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P111S09T01.flac,0,Neutral,2
2968,D05E02P002S11T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P002S11T01.flac,2,Sadness,1
2969,D05E02P101S06T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P101S06T01.flac,2,Sadness,1
2970,D05E01P001S08T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P001S08T02.flac,1,Happiness,2
2971,D05E02P006S16T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S16T03.flac,2,Sadness,2
2972,D05E03P105S12T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S12T01.flac,3,Surprise,1
2973,D05E03P004S12T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S12T02.flac,3,Surprise,2
2974,D05E03P101S04T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S04T01.flac,3,Surprise,1
2975,D05E05P109S08T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S08T01.flac,5,Anger,2
2976,D05E03P009S08T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S08T01.flac,3,Surprise,1
2977,D05E01P110S17T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P110S17T02.flac,1,Happiness,2
2978,D05E03P010S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P010S11T01.flac,3,Surprise,1
2979,D05E04P106S09T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S09T01.flac,4,Questioning,1
2980,D05E00P106S15T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S15T01.flac,0,Neutral,1
2981,D05E01P006S07T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P006S07T01.flac,1,Happiness,1
2982,D05E02P009S05T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S05T02.flac,2,Sadness,2
2983,D05E03P113S11T01,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S11T01.flac,3,Surprise,2
2984,D05E03P009S12T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S12T02.flac,3,Surprise,2
2985,D05E02P103S08T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P103S08T01.flac,2,Sadness,1
2986,D05E02P107S11T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P107S11T01.flac,2,Sadness,1
2987,D05E03P110S01T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S01T01.flac,3,Surprise,1
2988,D05E01P006S17T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P006S17T02.flac,1,Happiness,2
2989,D05E02P108S11T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P108S11T01.flac,2,Sadness,1
2990,D05E01P102S07T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P102S07T02.flac,1,Happiness,2
2991,D05E01P009S11T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P009S11T02.flac,1,Happiness,2
2992,D05E01P010S01T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P010S01T01.flac,1,Happiness,1
2993,D05E04P005S09T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P005S09T01.flac,4,Questioning,1
2994,D05E00P010S09T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S09T01.flac,0,Neutral,1
2995,D05E03P104S12T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P104S12T01.flac,3,Surprise,1
2996,D05E03P008S05T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S05T01.flac,3,Surprise,1
2997,D05E02P109S07T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S07T02.flac,2,Sadness,2
2998,D05E01P001S15T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P001S15T01.flac,1,Happiness,1
2999,D05E02P110S01T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P110S01T01.flac,2,Sadness,1
3000,D05E03P008S12T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S12T02.flac,3,Surprise,2
3001,D05E03P008S08T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S08T02.flac,3,Surprise,2
3002,D05E02P009S07T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S07T03.flac,2,Sadness,2
3003,D05E04P108S12T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S12T01.flac,4,Questioning,1
3004,D05E03P001S14T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S14T01.flac,3,Surprise,1
3005,D05E05P101S05T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S05T01.flac,5,Anger,2
3006,D05E00P109S16T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S16T01.flac,0,Neutral,1
3007,D05E03P106S13T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S13T01.flac,3,Surprise,1
3008,D05E00P001S15T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P001S15T03.flac,0,Neutral,2
3009,D05E01P003S01T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P003S01T01.flac,1,Happiness,1
3010,D05E00P008S10T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P008S10T03.flac,0,Neutral,2
3011,D05E03P008S13T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S13T01.flac,3,Surprise,1
3012,D05E01P005S16T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P005S16T02.flac,1,Happiness,2
3013,D05E03P005S07T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S07T02.flac,3,Surprise,2
3014,D05E03P009S07T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S07T03.flac,3,Surprise,2
3015,D05E00P102S03T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S03T01.flac,0,Neutral,1
3016,D05E05P110S11T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S11T01.flac,5,Anger,2
3017,D05E02P008S07T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S07T02.flac,2,Sadness,2
3018,D05E01P009S06T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P009S06T03.flac,1,Happiness,2
3019,D05E00P009S15T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S15T01.flac,0,Neutral,1
3020,D05E03P005S12T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S12T03.flac,3,Surprise,2
3021,D05E00P105S09T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S09T01.flac,0,Neutral,1
3022,D05E00P008S09T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P008S09T03.flac,0,Neutral,2
3023,D05E01P112S06T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P112S06T01.flac,1,Happiness,2
3024,D05E00P001S10T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P001S10T03.flac,0,Neutral,2
3025,D05E00P109S15T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S15T01.flac,0,Neutral,1
3026,D05E02P110S15T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S15T02.flac,2,Sadness,2
3027,D05E04P002S16T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S16T01.flac,4,Questioning,1
3028,D05E01P109S09T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P109S09T02.flac,1,Happiness,2
3029,D05E03P109S18T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S18T02.flac,3,Surprise,2
3030,D05E04P008S02T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P008S02T01.flac,4,Questioning,1
3031,D05E02P102S15T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S15T03.flac,2,Sadness,2
3032,D05E00P007S13T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S13T01.flac,0,Neutral,1
3033,D05E01P109S11T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P109S11T01.flac,1,Happiness,1
3034,D05E03P101S16T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S16T01.flac,3,Surprise,1
3035,D05E01P001S03T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P001S03T01.flac,1,Happiness,1
3036,D05E02P110S17T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S17T03.flac,2,Sadness,2
3037,D05E00P005S02T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S02T01.flac,0,Neutral,1
3038,D05E00P008S04T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S04T01.flac,0,Neutral,1
3039,D05E04P110S09T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S09T01.flac,4,Questioning,1
3040,D05E02P006S13T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P006S13T01.flac,2,Sadness,1
3041,D05E02P005S18T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S18T02.flac,2,Sadness,2
3042,D05E05P112S11T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P112S11T01.flac,5,Anger,2
3043,D05E01P002S15T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P002S15T01.flac,1,Happiness,1
3044,D05E02P004S08T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P004S08T01.flac,2,Sadness,1
3045,D05E02P102S16T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S16T03.flac,2,Sadness,2
3046,D05E01P008S06T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P008S06T02.flac,1,Happiness,2
3047,D05E03P008S15T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S15T03.flac,3,Surprise,2
3048,D05E02P008S09T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S09T02.flac,2,Sadness,2
3049,D05E02P005S12T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P005S12T01.flac,2,Sadness,1
3050,D05E00P004S15T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S15T01.flac,0,Neutral,1
3051,D05E00P101S06T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S06T03.flac,0,Neutral,2
3052,D05E05P111S05T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S05T01.flac,5,Anger,2
3053,D05E03P002S03T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S03T01.flac,3,Surprise,1
3054,D05E05P102S12T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S12T02.flac,5,Anger,2
3055,D05E02P005S16T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P005S16T01.flac,2,Sadness,1
3056,D05E00P002S13T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S13T01.flac,0,Neutral,1
3057,D05E05P003S15T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P003S15T01.flac,5,Anger,2
3058,D05E00P112S10T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P112S10T02.flac,0,Neutral,2
3059,D05E00P101S07T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S07T01.flac,0,Neutral,1
3060,D05E02P006S18T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S18T03.flac,2,Sadness,2
3061,D05E05P101S07T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S07T01.flac,5,Anger,2
3062,D05E03P003S16T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S16T03.flac,3,Surprise,2
3063,D05E04P107S03T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P107S03T01.flac,4,Questioning,1
3064,D05E03P005S09T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S09T01.flac,3,Surprise,1
3065,D05E02P102S15T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P102S15T01.flac,2,Sadness,1
3066,D05E03P005S09T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S09T02.flac,3,Surprise,2
3067,D05E00P103S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S12T01.flac,0,Neutral,1
3068,D05E03P005S05T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S05T01.flac,3,Surprise,1
3069,D05E01P005S07T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P005S07T03.flac,1,Happiness,2
